User_Id,NAV_Category,IDV_Category,Owned,Parking_Space,Anti_Theft,Commute,Locality,DL_Suspended,State,makeId,modelId,makeName,modelName,usage,year,Price,Liability Coverage,Comp,Collision,Car Rental,Umbrella,PIP,Med,Gap
737,I,I,Yes,OUT,Yes,Work,Rural,Yes,Colorado,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/15',,,,,Personal Injury Protection,Med Pay,
738,I,I,Yes,OUT,No,Work,Rural,No,Maine,20064,21073,Hyundai,Entourage,New,2019,13767.0, '50/100/25',,Collision Coverage,,,,,
742,I,I,Yes,IN,No,Leisure,Rural,No,California,20064,21073,Hyundai,Entourage,New,2019,13767.0, '15/30/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
746,I,I,Yes,OUT,No,Work,Urban,No,Utah,20064,21073,Hyundai,Entourage,New,2019,13767.0,'25/65/15',Comprehensive Coverage,,,,Personal Injury Protection,Med Pay,
749,I,I,Yes,OUT,No,Work,Rural,No,Utah,20030,21466,Mitsubishi,Mirage,New,2018,14610.0,'25/65/15',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
753,I,I,Yes,OUT,Yes,Work,Rural,No,Texas,20064,21073,Hyundai,Entourage,New,2019,13767.0, '30/60/25',,,,,Personal Injury Protection,Med Pay,
754,I,I,Yes,OUT,No,Work,Rural,No,Alaska,20064,21073,Hyundai,Entourage,New,2019,13767.0, '50/100/25',,,,,,,
762,I,I,Yes,OUT,No,Work,Urban,No,Utah,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0,'25/65/15',,,,,Personal Injury Protection,Med Pay,
769,I,I,Yes,OUT,No,Work,Rural,No,Nevada,20012,20991,Dodge,Dart,New,2016,14595.0,'25/50/20[30]',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
779,I,I,Yes,IN,Yes,Leisure,Rural,No,Kentucky,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25[27]',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
789,I,I,Yes,OUT,No,Leisure,Rural,No,Nevada,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0,'25/50/20[30]',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
791,I,I,Yes,IN,No,Leisure,Urban,No,West Virginia,20064,21073,Hyundai,Entourage,New,2019,13767.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
795,I,I,Yes,IN,No,Leisure,Rural,No,North Dakota,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
798,I,I,Yes,IN,No,Work,Rural,No,New York,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
801,I,I,Yes,OUT,Yes,Work,Rural,No,Wisconsin,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/10',,,,,Personal Injury Protection,Med Pay,
811,I,I,Yes,IN,Yes,Leisure,Urban,No,Florida,20053,47275,Chevrolet,Spark,New,2019,14103.2314,,Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
813,I,I,Yes,IN,No,Work,Urban,No,Maine,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '50/100/25',,,,,,,
815,I,I,Yes,OUT,Yes,Work,Urban,No,South Dakota,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
816,I,I,Yes,OUT,Yes,Work,Rural,No,Colorado,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/15',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
817,I,I,Yes,OUT,No,Leisure,Rural,No,Georgia,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
819,I,I,Yes,OUT,No,Leisure,Urban,No,Missouri,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
828,I,I,Yes,IN,No,Work,Rural,No,Vermont,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/10',,,,,,,
829,I,I,Yes,OUT,No,Work,Urban,No,South Dakota,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
838,I,I,Yes,OUT,No,Work,Rural,No,Arizona,20012,20991,Dodge,Dart,New,2016,14595.0, '15/30/10',Comprehensive Coverage,,Car Rental I,,,,
841,I,I,Yes,IN,No,Leisure,Urban,No,Vermont,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
842,I,I,Yes,IN,No,Leisure,Rural,No,Minnesota,20064,22317,Hyundai,XG350,New,2019,13767.0, '30/60/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
844,I,I,Yes,OUT,No,Work,Rural,No,Oklahoma,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',,,,,,,
859,I,I,Yes,OUT,No,Work,Rural,No,Iowa,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '20/40/15',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
874,I,I,Yes,IN,Yes,Leisure,Urban,No,Alaska,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '50/100/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
877,I,I,Yes,OUT,No,Leisure,Rural,No,Massachusetts,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '20/40/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
881,I,I,Yes,IN,No,Leisure,Urban,No,Wisconsin,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
895,I,I,Yes,OUT,No,Leisure,Urban,No,Kentucky,20053,47275,Chevrolet,Spark,New,2019,14103.2314,,Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
896,I,I,Yes,OUT,No,Work,Urban,No,Montana,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/10',Comprehensive Coverage,,,,,,
911,I,I,Yes,IN,No,Work,Urban,No,Washington,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
915,I,I,Yes,IN,No,Work,Rural,No,Kentucky,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25[27]',,,,,Personal Injury Protection,Med Pay,
930,I,I,Yes,IN,No,Leisure,Rural,No,Montana,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
934,I,I,Yes,OUT,No,Work,Rural,No,Michigan,20064,22317,Hyundai,XG350,New,2019,13767.0,'20/40/10',,,,,Personal Injury Protection,Med Pay,
945,I,I,Yes,OUT,Yes,Work,Rural,No,Wisconsin,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/10',,,,,Personal Injury Protection,Med Pay,
959,I,I,Yes,OUT,No,Work,Urban,No,Illinois,20064,21073,Hyundai,Entourage,New,2019,13767.0,'20/40/15[25]',,,,,,,
960,I,I,Yes,IN,No,Leisure,Rural,No,Wyoming,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/20',Comprehensive Coverage,,Car Rental I,,,,
961,I,I,Yes,OUT,Yes,Work,Urban,No,Nevada,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0,'25/50/20[30]',,,,,,,
965,I,I,Yes,IN,Yes,Work,Rural,No,Florida,20064,22317,Hyundai,XG350,New,2019,13767.0, '0/0/10',,,,,Personal Injury Protection,Med Pay,
966,I,I,Yes,OUT,No,Work,Rural,No,Maryland,20064,21073,Hyundai,Entourage,New,2019,13767.0, '30/60/15\xa0[28]',,,,,,,
967,I,I,Yes,IN,Yes,Work,Rural,No,Colorado,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/15',,,,,Personal Injury Protection,Med Pay,
973,I,I,Yes,IN,No,Leisure,Rural,No,New Mexico,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,,,
979,I,I,Yes,OUT,No,Work,Urban,No,Wyoming,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/20',Comprehensive Coverage,Collision Coverage,,,,,
986,I,I,Yes,IN,No,Leisure,Urban,No,Connecticut,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
988,I,I,Yes,IN,No,Work,Rural,No,Maine,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '50/100/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
989,I,I,Yes,OUT,No,Work,Rural,No,Pennsylvania,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '15/30/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
999,I,I,Yes,OUT,Yes,Leisure,Urban,Yes,Missouri,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1000,I,I,Yes,IN,No,Leisure,Urban,No,Oklahoma,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1004,I,I,Yes,OUT,No,Work,Rural,No,Nebraska,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',,,,,,,
1008,I,I,Yes,IN,No,Work,Rural,Yes,Alaska,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '50/100/25',,,,,Personal Injury Protection,Med Pay,
1020,I,I,Yes,IN,No,Work,Rural,No,Wyoming,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/20',,,,,,,
1032,I,I,Yes,IN,No,Work,Rural,No,Rhode Island,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/25',,,,,,,
1033,I,I,Yes,IN,No,Work,Rural,No,Minnesota,20064,21073,Hyundai,Entourage,New,2019,13767.0, '30/60/10',,,,,Personal Injury Protection,Med Pay,
1034,I,I,Yes,IN,No,Leisure,Rural,No,Indiana,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25[26]',Comprehensive Coverage,,Car Rental I,,,,
1046,I,I,Yes,IN,No,Work,Urban,No,Kentucky,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0,,,,Car Rental I,,Personal Injury Protection,Med Pay,
1052,I,I,Yes,IN,No,Leisure,Rural,No,Massachusetts,20064,21073,Hyundai,Entourage,New,2019,13767.0, '20/40/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1059,I,I,Yes,OUT,No,Leisure,Urban,No,Kentucky,20064,21073,Hyundai,Entourage,New,2019,13767.0,,Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1070,I,I,Yes,IN,No,Work,Urban,No,California,20012,20991,Dodge,Dart,New,2016,14595.0, '15/30/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1072,I,I,Yes,IN,No,Leisure,Urban,No,South Carolina,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1073,I,I,Yes,IN,No,Work,Urban,No,North Dakota,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1075,I,I,Yes,OUT,Yes,Leisure,Rural,No,Montana,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1076,I,I,Yes,IN,No,Leisure,Urban,Yes,Ohio,20064,22317,Hyundai,XG350,New,2019,13767.0, '20/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1085,I,I,Yes,OUT,No,Work,Rural,No,Michigan,20030,21466,Mitsubishi,Mirage,New,2017,12580.0,'20/40/10',,,,,Personal Injury Protection,Med Pay,
1089,I,I,Yes,OUT,No,Work,Urban,No,New Hampshire,20030,21466,Mitsubishi,Mirage,New,2018,14610.0,,Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1099,I,I,Yes,OUT,Yes,Work,Urban,No,Pennsylvania,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '15/30/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1107,I,I,Yes,IN,No,Leisure,Urban,No,Vermont,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1108,I,I,Yes,IN,No,Work,Rural,No,Alabama,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',,,,,Personal Injury Protection,Med Pay,
1113,I,I,Yes,OUT,Yes,Leisure,Urban,Yes,Utah,20030,21466,Mitsubishi,Mirage,New,2018,14610.0,'25/65/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1116,I,I,Yes,IN,No,Leisure,Rural,No,Hawaii,20053,47275,Chevrolet,Spark,New,2019,14103.2314,'20/40/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1119,I,I,Yes,IN,Yes,Work,Rural,No,Connecticut,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/25[23]',,,,,,,
1122,I,I,Yes,OUT,No,Leisure,Rural,No,Louisiana,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '15/30/25',Comprehensive Coverage,,Car Rental I,,,,
1123,I,I,Yes,OUT,Yes,Work,Urban,No,Alabama,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',,,,,Personal Injury Protection,Med Pay,
1126,I,I,Yes,IN,Yes,Leisure,Urban,No,Mississippi,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1130,I,I,Yes,IN,No,Work,Urban,No,Connecticut,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1131,I,I,Yes,IN,No,Leisure,Urban,No,Oklahoma,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1143,I,I,Yes,OUT,Yes,Work,Urban,No,Tennessee,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/10',,,,,Personal Injury Protection,Med Pay,
1144,I,I,Yes,IN,No,Leisure,Urban,No,Idaho,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/15[24]',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1147,I,I,Yes,OUT,Yes,Leisure,Urban,No,Mississippi,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1153,I,I,Yes,IN,No,Work,Rural,No,Missouri,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1156,I,I,Yes,OUT,Yes,Leisure,Rural,No,Vermont,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/10',Comprehensive Coverage,,Car Rental I,,,,
1160,I,I,Yes,IN,No,Work,Urban,No,Indiana,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25[26]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1167,I,I,Yes,OUT,Yes,Leisure,Urban,No,Iowa,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '20/40/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1170,I,I,Yes,IN,Yes,Work,Urban,No,Oregon,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1176,I,I,Yes,IN,Yes,Work,Urban,No,Colorado,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/15',,,,,,,
1183,I,I,Yes,OUT,No,Work,Urban,No,Georgia,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1186,I,I,Yes,IN,No,Work,Urban,No,Oregon,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1193,I,I,Yes,IN,Yes,Work,Rural,No,Nebraska,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1198,I,I,Yes,IN,Yes,Work,Rural,No,Maine,20064,21073,Hyundai,Entourage,New,2019,13767.0, '50/100/25',,,,,,,
1199,I,I,Yes,IN,No,Leisure,Urban,No,South Dakota,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1200,I,I,Yes,OUT,No,Work,Urban,No,Nebraska,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/25',,,,,Personal Injury Protection,Med Pay,
1201,I,I,Yes,IN,No,Work,Urban,No,New Mexico,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1203,I,I,Yes,IN,No,Work,Rural,No,Montana,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,,,
1206,I,I,Yes,OUT,No,Work,Urban,No,Connecticut,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1208,I,I,False,OUT,Yes,Leisure,Urban,No,North Dakota,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,'Gap Insurance'
1210,I,I,Yes,OUT,No,Work,Rural,No,Nevada,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0,'25/50/20[30]',,,,,Personal Injury Protection,Med Pay,
1213,I,I,Yes,OUT,No,Work,Rural,No,Wisconsin,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/10',,,,,Personal Injury Protection,Med Pay,
1216,I,I,Yes,OUT,No,Leisure,Urban,No,Oklahoma,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1217,I,I,Yes,OUT,No,Work,Urban,No,Utah,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0,'25/65/15',Comprehensive Coverage,,,,Personal Injury Protection,Med Pay,
1218,I,I,Yes,IN,No,Leisure,Rural,Yes,Georgia,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25',Comprehensive Coverage,,Car Rental I,,,,
1223,I,I,Yes,IN,Yes,Work,Rural,No,Colorado,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/15',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1225,I,I,Yes,IN,No,Work,Rural,Yes,Idaho,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/15[24]',,,,,,,
1246,I,I,Yes,IN,No,Leisure,Urban,Yes,North Dakota,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1248,I,I,Yes,IN,Yes,Work,Urban,No,Hawaii,20012,20991,Dodge,Dart,New,2016,14595.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1249,I,I,Yes,IN,No,Leisure,Urban,No,Missouri,20064,21073,Hyundai,Entourage,New,2019,13767.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1254,I,I,Yes,IN,No,Work,Urban,No,Maine,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '50/100/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1256,I,I,Yes,IN,No,Leisure,Urban,Yes,New York,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1258,I,I,Yes,IN,No,Work,Rural,No,Florida,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '0/0/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1259,I,I,Yes,OUT,No,Leisure,Rural,No,South Dakota,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1266,I,I,Yes,OUT,Yes,Leisure,Rural,No,Delaware,20012,20991,Dodge,Dart,New,2016,14595.0, '15/30/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1268,I,I,Yes,IN,No,Work,Rural,No,Mississippi,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25',Comprehensive Coverage,,Car Rental I,,,,
1271,I,I,Yes,OUT,No,Work,Rural,No,Arkansas,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/15',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1273,I,I,Yes,IN,No,Leisure,Rural,No,Hawaii,20064,22317,Hyundai,XG350,New,2019,13767.0,'20/40/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1274,I,I,Yes,OUT,No,Work,Rural,No,Mississippi,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/25',,,,,,,
1289,I,I,Yes,IN,No,Leisure,Rural,No,Indiana,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25[26]',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1290,I,I,Yes,IN,Yes,Work,Rural,No,Maine,20012,20991,Dodge,Dart,New,2016,14595.0, '50/100/25',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1310,I,I,Yes,OUT,No,Leisure,Urban,No,Louisiana,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '15/30/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1312,I,I,Yes,IN,No,Leisure,Rural,No,Kentucky,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/25[27]',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1315,I,I,Yes,OUT,No,Leisure,Urban,No,Arizona,20064,22317,Hyundai,XG350,New,2019,13767.0, '15/30/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1316,I,I,False,OUT,No,Leisure,Urban,No,California,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '15/30/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,'Gap Insurance'
1317,I,I,Yes,OUT,No,Leisure,Urban,No,Montana,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1318,I,I,Yes,IN,No,Leisure,Urban,No,Ohio,20064,22317,Hyundai,XG350,New,2019,13767.0, '20/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1325,I,I,Yes,OUT,No,Work,Urban,No,North Carolina,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '30/60/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1328,I,I,Yes,OUT,No,Work,Urban,No,North Carolina,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '30/60/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1337,I,I,Yes,IN,No,Work,Urban,No,New Hampshire,20030,21466,Mitsubishi,Mirage,New,2018,14610.0,,Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1340,I,I,Yes,IN,Yes,Leisure,Rural,No,Kansas,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1343,I,I,Yes,IN,No,Work,Urban,No,Michigan,20064,22317,Hyundai,XG350,New,2019,13767.0,'20/40/10',,,,,Personal Injury Protection,Med Pay,
1345,I,I,Yes,OUT,No,Leisure,Urban,No,Idaho,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/15[24]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1352,I,I,Yes,IN,No,Leisure,Urban,No,Wisconsin,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1355,I,I,Yes,IN,No,Work,Urban,No,Delaware,20064,22317,Hyundai,XG350,New,2019,13767.0, '15/30/5',,,,,Personal Injury Protection,Med Pay,
1360,I,I,Yes,OUT,No,Work,Rural,No,Utah,20053,47275,Chevrolet,Spark,New,2019,14103.2314,'25/65/15',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
1365,I,I,Yes,OUT,Yes,Work,Urban,No,Arkansas,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
1366,I,I,Yes,OUT,Yes,Leisure,Urban,No,Wyoming,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
1373,I,I,False,OUT,No,Leisure,Urban,No,New Jersey,20064,21073,Hyundai,Entourage,New,2019,13767.0, '0/0/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,'Gap Insurance'
